,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
1223,1223.0,1223.0,1223.0,1223.0,1223.0,1223.0,115.0,,,,,195471,0,0,0,0,0,2,0.0,0.0,0,Anthony,0.0,536,False,,,40,195471.jpg,0.0,Driscoll-Glennon,0.0,False,,a,4,90,0,1216,331,470,223,0.0,0.0,Driscoll-Glennon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,341,118,325,116,275,91,347,118,,,,,,
1224,1224.0,1224.0,1224.0,1224.0,1224.0,1224.0,116.0,,,,,195064,0,0,0,0,0,3,1.1,1.1,0,Mace,0.0,551,False,,,45,195064.jpg,0.0,Goodridge,0.0,False,,a,4,90,0,60,60,12,12,0.0,0.0,Goodridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,423,160,413,161,378,144,429,161,,,,,,
1225,1225.0,1225.0,1225.0,1225.0,1225.0,1225.0,117.0,,,,,20310,0,0,-1,1,0,1,0.8,1.3,1,Willy,0.3,101,False,,,49,20310.jpg,1.0,Caballero,0.3,False,,a,5,8,1,2977,560,9085,1294,0.1,0.2,Caballero,90,0,0,0,3,0,0,0,0,0,0,0,7,4.2,0.0,0.0,0.4,286,22,442,42,413,41,316,22,,,,,,
1226,1226.0,1226.0,1226.0,1226.0,1226.0,1226.0,118.0,,,,,41328,0,0,-1,1,0,2,2.2,2.7,4,César,1.7,102,False,,,59,41328.jpg,2.5,Azpilicueta,4.6,False,,a,5,8,5,18140,3083,218825,18282,0.3,0.8,Azpilicueta,50,0,1,0,0,0,0,0,0,0,0,0,21,29.8,14.2,13.0,5.7,176,73,161,38,164,42,188,61,,,,,,
1227,1227.0,1227.0,1227.0,1227.0,1227.0,1227.0,119.0,,,,,44346,0,0,-1,1,0,4,0.8,1.3,1,Olivier,0.3,103,False,,,69,44346.jpg,1.0,Giroud,0.8,False,,a,5,8,1,6911,952,46645,5883,0.0,0.1,Giroud,17,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.8,6.0,0.8,549,65,253,37,204,40,304,39,,,5.0,,,
1228,1228.0,1228.0,1228.0,1228.0,1228.0,1228.0,120.0,,,,,82263,0,0,0,0,0,2,1.2,1.7,-1,Marcos,0.7,104,False,,,60,82263.jpg,0.7,Alonso,3.0,False,,a,5,8,2,27379,1979,73336,21806,0.1,0.3,Alonso,225,0,0,0,6,0,0,0,1,0,0,0,36,37.0,28.1,20.0,8.5,146,61,98,23,140,28,126,35,,,2.0,,,
1229,1229.0,1229.0,1229.0,1229.0,1229.0,1229.0,121.0,,,100.0,100.0,85955,0,0,1,-1,1,3,4.5,5.0,0,Jorge Luiz,4.0,105,False,,2020-09-14T21:30:11.281378Z,51,85955.jpg,6.0,Frello Filho,6.1,False,,a,5,8,12,376474,25754,181397,56414,0.8,2.4,Jorginho,162,1,1,0,3,0,0,1,0,0,0,2,43,75.2,24.8,36.0,13.6,41,18,109,69,87,42,65,38,,,,,1.0,
1230,1230.0,1230.0,1230.0,1230.0,1230.0,1230.0,122.0,,,,,88894,0,0,-1,1,0,3,1.2,1.7,0,Ross,0.7,106,False,,,59,88894.jpg,1.0,Barkley,0.3,False,,a,5,8,2,3608,510,10017,2167,0.1,0.3,Barkley,40,0,0,0,0,0,0,0,0,0,0,0,5,5.4,11.8,7.0,2.4,277,124,178,107,197,107,266,121,4.0,,3.0,,2.0,
1231,1231.0,1231.0,1231.0,1231.0,1231.0,1231.0,123.0,,,100.0,100.0,91651,0,0,0,0,0,3,1.5,2.0,1,Mateo,1.0,107,False,,2020-08-15T10:00:11.528964Z,55,91651.jpg,1.5,Kovacic,0.4,False,,a,5,8,3,13577,2382,9267,3048,0.2,0.5,Kovacic,123,0,0,0,5,0,0,0,0,0,0,0,21,8.4,10.6,1.0,2.0,257,107,192,108,256,129,281,127,,,,,,
1232,1232.0,1232.0,1232.0,1232.0,1232.0,1232.0,124.0,,,,,102380,0,0,-2,2,0,2,0.5,1.0,0,Antonio,0.0,109,False,,,48,102380.jpg,0.0,Rüdiger,1.2,False,,a,5,8,0,10710,1308,87151,13136,0.0,0.0,Rüdiger,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,449,173,439,172,409,159,454,173,,,,,,
1233,1233.0,1233.0,1233.0,1233.0,1233.0,1233.0,125.0,,,,,103192,0,0,0,0,0,2,3.5,4.0,0,Kurt,3.0,110,False,,,50,103192.jpg,4.5,Zouma,1.9,False,,a,5,8,9,71464,3551,45666,18453,0.6,1.8,Zouma,180,1,0,0,3,0,0,0,0,0,0,0,41,70.2,0.4,34.0,10.5,57,16,287,105,94,18,98,28,,,,,,
1234,1234.0,1234.0,1234.0,1234.0,1234.0,1234.0,126.0,,,,,109533,0,0,-1,1,0,2,0.5,1.0,0,Emerson,0.0,111,False,,,49,109533.jpg,0.0,Palmieri dos Santos,0.2,False,,a,5,8,0,1321,283,5505,1063,0.0,0.0,Emerson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,467,180,458,179,432,167,472,180,5.0,,4.0,,,
1235,1235.0,1235.0,1235.0,1235.0,1235.0,1235.0,127.0,,,,,109745,-1,1,-1,1,0,1,1.8,2.3,0,Kepa,1.3,112,False,,,49,109745.jpg,2.0,Arrizabalaga,1.6,False,,a,5,8,4,33928,975,82985,22820,0.3,0.8,Arrizabalaga,180,0,0,0,3,0,0,0,0,0,5,0,28,28.6,0.0,0.0,2.8,181,16,459,44,433,43,253,16,,,,,,
1236,1236.0,1236.0,1236.0,1236.0,1236.0,1236.0,128.0,,,,,116594,0,0,0,0,0,3,2.5,3.0,2,N'Golo,2.0,113,False,,,50,116594.jpg,2.0,Kanté,4.3,False,,a,5,8,6,70695,14802,105111,22892,0.4,1.2,Kanté,270,0,0,0,6,0,0,0,0,0,0,0,51,51.2,12.8,10.0,7.4,93,34,173,103,171,91,149,72,,,,,,
1237,1237.0,1237.0,1237.0,1237.0,1237.0,1237.0,129.0,,,0.0,0.0,124183,0,0,-1,1,0,3,0.0,0.0,0,Hakim,0.0,114,False,Knee injury - Expected back 17 Oct,2020-08-29T17:30:07.487245Z,79,124183.jpg,0.0,Ziyech,1.0,False,,i,5,8,0,11948,2154,91466,9534,0.0,0.0,Ziyech,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,551,227,551,227,551,227,551,227,,,,,,
1238,1238.0,1238.0,1238.0,1238.0,1238.0,1238.0,130.0,,,,,126187,-1,1,-1,1,0,3,1.2,1.7,0,Ruben,0.7,115,False,,,59,126187.jpg,2.0,Loftus-Cheek,0.2,False,,a,5,8,2,2121,275,5489,1260,0.1,0.3,Loftus-Cheek,60,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.3,0.0,0.0,533,218,262,136,534,218,537,219,,,,,,
1239,1239.0,1239.0,1239.0,1239.0,1239.0,1239.0,131.0,,,,,135363,0,0,0,0,0,2,0.2,0.7,0,Andreas,-0.3,116,False,,,50,135363.jpg,-0.3,Christensen,0.3,False,,a,5,8,-1,4918,912,10075,1896,-0.1,-0.2,Christensen,225,0,0,0,6,0,0,0,1,1,0,0,26,49.6,3.8,2.0,5.6,101,38,226,63,242,81,190,63,,,,,,
1240,1240.0,1240.0,1240.0,1240.0,1240.0,1240.0,132.0,,,100.0,100.0,165153,-1,1,-1,1,0,4,3.5,4.0,2,Timo,3.0,117,False,,2020-09-15T00:00:14.393762Z,94,165153.jpg,3.0,Werner,29.4,False,,a,5,8,9,359284,24687,1447661,467060,0.3,1.0,Werner,270,0,1,0,6,0,0,0,0,0,0,0,25,25.2,35.4,148.0,20.9,195,23,77,7,8,5,28,13,,,,,,
1241,1241.0,1241.0,1241.0,1241.0,1241.0,1241.0,133.0,,,,,173879,0,0,-2,2,0,4,2.8,3.3,6,Tammy,2.3,118,False,,,73,173879.jpg,3.5,Abraham,2.7,False,,a,5,8,7,18945,8717,148709,10317,0.3,1.0,Abraham,101,1,0,0,3,0,0,0,0,0,0,0,26,34.6,4.2,62.0,10.1,163,20,222,34,39,21,108,20,,,,,3.0,
1242,1242.0,1242.0,1242.0,1242.0,1242.0,1242.0,134.0,,,0.0,0.0,176413,0,0,-2,2,0,3,0.0,0.0,0,Christian,0.0,119,False,Hamstring injury - Expected back 17 Oct,2020-09-14T22:30:19.934227Z,83,176413.jpg,0.0,Pulisic,2.7,False,,i,5,8,0,38848,2632,560535,30497,0.0,0.0,Pulisic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,552,228,552,228,552,228,552,228,6.0,,,,,
1243,1243.0,1243.0,1243.0,1243.0,1243.0,1243.0,135.0,,,,,184341,0,0,-1,1,1,3,5.8,6.3,12,Mason,5.3,120,False,,,69,184341.jpg,5.3,Mount,7.3,False,,a,5,8,16,143525,95123,222369,20483,0.8,2.3,Mount,270,1,1,0,6,0,0,0,0,0,0,2,67,74.0,86.3,91.0,25.1,46,20,17,11,24,10,17,8,2.0,,1.0,,,
1244,1244.0,1244.0,1244.0,1244.0,1244.0,1244.0,136.0,,,,,194794,0,0,-1,1,0,2,0.5,1.0,0,Fikayo,0.0,121,False,,,49,194794.jpg,0.0,Tomori,0.3,False,,a,5,8,0,3748,531,11486,2501,0.0,0.0,Tomori,45,0,0,0,2,0,0,0,0,0,0,0,8,26.6,0.1,0.0,2.7,191,79,306,110,443,173,258,88,,,,,,
1245,1245.0,1245.0,1245.0,1245.0,1245.0,1245.0,137.0,,,,,209046,0,0,-2,2,0,3,2.8,3.3,6,Callum,2.3,122,False,,,58,209046.jpg,3.5,Hudson-Odoi,0.4,False,,a,5,8,7,8580,6154,18467,2007,0.4,1.2,Hudson-Odoi,55,1,0,0,0,0,0,0,0,0,0,0,28,41.4,29.9,31.0,10.2,132,51,93,63,100,50,106,54,3.0,,,,,
1246,1246.0,1246.0,1246.0,1246.0,1246.0,1246.0,138.0,,,,,225796,0,0,1,-1,1,2,5.8,6.3,1,Reece,5.3,123,False,,,51,225796.jpg,5.3,James,16.2,False,,a,5,8,16,812356,70717,214306,62402,1.0,3.1,James,270,1,1,0,6,0,0,0,1,0,0,4,86,138.4,125.0,17.0,28.1,6,1,3,1,153,36,12,1,1.0,,,,,
1247,1247.0,1247.0,1247.0,1247.0,1247.0,1247.0,139.0,,,0.0,0.0,243568,0,0,0,0,0,3,0.0,0.0,0,Billy,0.0,124,False,Knee injury - Expected back 07 Nov,2020-08-15T10:00:11.591471Z,45,243568.jpg,0.0,Gilmour,0.1,False,,i,5,8,0,1518,197,4526,735,0.0,0.0,Gilmour,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,439,170,429,171,398,156,445,171,,,,,,
1248,1248.0,1248.0,1248.0,1248.0,1248.0,1248.0,140.0,,,100.0,100.0,172850,0,0,0,0,0,2,0.5,1.0,0,Benjamin,0.0,232,False,,2020-08-15T10:00:11.852853Z,55,172850.jpg,0.0,Chilwell,1.7,False,,a,5,8,0,60358,12580,42569,9028,0.0,0.0,Chilwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,519,196,523,196,519,196,523,196,,,,,,
1249,1249.0,1249.0,1249.0,1249.0,1249.0,1249.0,141.0,,,100.0,100.0,51090,0,0,0,0,0,2,0.8,1.3,1,Thiago,0.3,490,False,,2020-09-10T14:00:07.889166Z,55,51090.jpg,1.0,Thiago,2.2,False,,a,5,8,1,37945,7614,97368,12075,0.1,0.2,Thiago Silva,72,0,0,0,3,0,0,0,0,0,0,0,11,10.6,2.9,0.0,1.4,248,98,237,70,512,195,291,103,,,,,,
1250,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,142.0,,,,,219847,0,0,-1,1,0,3,3.2,3.7,5,Kai,2.7,500,False,,,84,219847.jpg,2.7,Havertz,9.0,False,,a,5,8,8,241141,60947,492845,48982,0.3,1.0,Havertz,214,0,1,0,4,0,0,0,0,0,0,0,30,43.2,44.6,32.0,12.0,122,45,56,41,99,49,86,45,,,,,,
1251,1251.0,1251.0,1251.0,1251.0,1251.0,1251.0,143.0,,,,,228286,0,0,0,0,0,1,3.0,3.5,0,Edouard,0.0,548,False,,,50,228286.jpg,0.0,Mendy,0.5,False,,a,5,8,0,31678,13490,8514,2550,0.0,0.0,Mendy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,495,58,493,51,481,51,500,58,,,,,,
1252,1252.0,1252.0,1252.0,1252.0,1252.0,1252.0,144.0,,,0.0,,94245,0,0,-1,1,0,4,0.0,0.7,1,Michy,0.7,108,False,Ineligible to face his parent club on 3/10. - Expected back 17 Oct,2020-09-27T12:30:10.890923Z,59,94245.jpg,1.0,Batshuayi,1.0,False,,n,6,31,2,17810,400,94923,18352,0.1,0.3,Batshuayi,24,0,0,0,0,0,0,0,0,0,0,0,2,1.4,0.3,3.0,0.4,317,39,299,42,233,43,318,42,,,,,,
1253,1253.0,1253.0,1253.0,1253.0,1253.0,1253.0,145.0,,,0.0,0.0,19419,0,0,0,0,0,2,0.0,0.0,0,Gary,0.0,125,False,Hamstring injury - Unknown return date,2020-08-15T10:00:11.611500Z,45,19419.jpg,0.0,Cahill,0.1,False,,i,6,31,0,465,59,2573,398,0.0,0.0,Cahill,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,383,151,368,150,325,131,390,152,,,,,,
1254,1254.0,1254.0,1254.0,1254.0,1254.0,1254.0,146.0,,,,,20066,0,0,0,0,0,1,-0.5,0.0,0,Wayne,0.0,126,False,,,45,20066.jpg,0.0,Hennessey,0.7,False,,a,6,31,0,4173,438,15345,2329,0.0,0.0,Hennessey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,384,39,369,19,326,17,391,39,,,,,,
1255,1255.0,1255.0,1255.0,1255.0,1255.0,1255.0,147.0,,,100.0,100.0,40784,0,0,0,0,0,2,0.5,1.0,1,Mamadou,1.0,127,False,,2020-08-15T10:00:11.633422Z,45,40784.jpg,1.5,Sakho,0.3,False,,a,6,31,3,10999,2210,3737,1432,0.2,0.7,Sakho,180,0,0,0,3,0,0,0,0,0,0,0,24,28.4,1.1,2.0,3.2,183,76,266,90,236,77,245,82,,,,,,
1256,1256.0,1256.0,1256.0,1256.0,1256.0,1256.0,148.0,,,,,40836,0,0,0,0,1,1,4.5,5.0,2,Vicente,5.0,128,False,,,50,40836.jpg,5.0,Guaita,4.5,False,,a,6,31,15,187804,24476,95375,17148,1.0,3.0,Guaita,270,0,0,1,3,0,0,0,0,0,11,3,57,77.6,0.0,0.0,7.7,40,4,480,46,463,45,142,6,,,,,,
1257,1257.0,1257.0,1257.0,1257.0,1257.0,1257.0,149.0,,,0.0,0.0,49413,0,0,0,0,0,2,0.0,0.0,0,James,0.0,129,False,Thigh injury - Unknown return date,2020-08-15T10:00:11.660937Z,45,49413.jpg,0.0,Tomkins,0.0,False,,i,6,31,0,73,13,260,40,0.0,0.0,Tomkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,395,156,380,155,337,136,401,156,,,,,,
1258,1258.0,1258.0,1258.0,1258.0,1258.0,1258.0,150.0,,,,,50471,0,0,0,0,0,3,1.5,2.0,1,James,2.0,130,False,,,55,50471.jpg,2.0,McArthur,0.2,False,,a,6,31,6,2187,305,5705,967,0.4,1.1,McArthur,267,0,0,1,3,0,0,0,1,0,0,0,33,58.6,23.9,10.0,9.3,77,30,115,73,173,93,118,59,,,,,,
1259,1259.0,1259.0,1259.0,1259.0,1259.0,1259.0,151.0,,,,,50472,0,0,0,0,0,3,1.5,2.0,2,James,2.0,131,False,,,45,50472.jpg,2.0,McCarthy,2.9,False,,a,6,31,6,89921,13170,68395,11923,0.4,1.3,McCarthy,250,0,0,1,3,0,0,0,1,0,0,0,32,37.6,24.0,8.0,7.0,144,54,114,72,182,98,154,75,5.0,,,,,
1260,1260.0,1260.0,1260.0,1260.0,1260.0,1260.0,152.0,,,100.0,100.0,54861,0,0,0,0,0,4,-0.2,0.3,1,Christian,0.3,132,False,,2020-09-06T03:00:11.019701Z,55,54861.jpg,1.0,Benteke,0.2,False,,a,6,31,1,11927,1138,17719,855,0.1,0.2,Benteke,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,4.0,0.4,516,53,519,57,223,42,317,41,,,,,,
1261,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,153.0,,,,,55037,0,0,0,0,0,3,4.2,4.7,9,Cheikhou,4.7,133,False,,,50,55037.jpg,4.7,Kouyaté,0.5,False,,a,6,31,14,21814,18319,8416,3222,0.9,2.8,Kouyaté,270,1,0,1,3,0,0,0,0,0,0,2,46,83.6,10.5,61.0,15.6,33,14,193,109,40,18,53,31,,,,,,
1262,1262.0,1262.0,1262.0,1262.0,1262.0,1262.0,154.0,,,,,55494,0,0,0,0,0,2,1.8,2.3,0,Joel,2.3,134,False,,,45,55494.jpg,2.3,Ward,1.8,False,,a,6,31,7,35573,2458,41497,8553,0.5,1.6,Ward,270,0,0,1,3,0,0,0,2,0,0,0,32,42.8,13.5,0.0,5.6,123,50,164,40,338,137,189,62,,,,,,
1263,1263.0,1263.0,1263.0,1263.0,1263.0,1263.0,155.0,,,,,58786,0,0,-1,1,0,2,-0.5,0.0,0,Martin,0.0,135,False,,,44,58786.jpg,0.0,Kelly,0.7,False,,a,6,31,0,2707,403,37172,4658,0.0,0.0,Kelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,361,134,346,133,298,110,368,135,,,,,,
1264,1264.0,1264.0,1264.0,1264.0,1264.0,1264.0,156.0,,,0.0,0.0,59125,0,0,0,0,0,4,0.0,0.0,0,Connor,0.0,136,False,Unknown - Unknown return date,2020-09-06T03:00:11.034332Z,45,59125.jpg,0.0,Wickham,1.0,False,,i,6,31,0,20233,2469,46217,8094,0.0,0.0,Wickham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,398,41,384,46,342,45,404,46,,,,,,
1265,1265.0,1265.0,1265.0,1265.0,1265.0,1265.0,157.0,,,,,60252,0,0,0,0,0,3,6.8,7.3,5,Andros,7.3,137,False,,,60,60252.jpg,7.3,Townsend,3.0,False,,a,6,31,22,189848,85203,56427,15941,1.2,3.7,Townsend,270,1,2,1,3,0,0,0,0,0,0,4,73,100.8,92.9,42.0,23.6,16,6,13,8,73,35,21,11,3.0,,3.0,,,
1266,1266.0,1266.0,1266.0,1266.0,1266.0,1266.0,158.0,,,,,66975,0,0,-1,1,0,3,0.2,0.7,0,Luka,0.7,138,False,,,59,66975.jpg,1.0,Milivojevic,0.5,False,,a,6,31,2,3814,543,31407,5362,0.1,0.3,Milivojevic,18,0,0,0,0,0,0,0,0,0,0,0,11,14.2,28.5,0.0,4.2,236,96,97,65,528,214,228,103,1.0,,1.0,,1.0,
1267,1267.0,1267.0,1267.0,1267.0,1267.0,1267.0,159.0,,,0.0,0.0,74230,-1,1,-1,1,0,2,0.0,0.0,0,Patrick,0.0,139,False,Shoulder Dislocation - Unknown return date,2020-08-15T10:00:11.682747Z,54,74230.jpg,0.0,van Aanholt,0.1,False,,i,6,31,0,388,63,2905,439,0.0,0.0,van Aanholt,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,506,193,504,193,493,188,511,193,2.0,,2.0,,2.0,
1268,1268.0,1268.0,1268.0,1268.0,1268.0,1268.0,160.0,,,,,80146,0,0,-1,1,0,4,2.5,3.0,2,Jordan,3.0,140,False,,,59,80146.jpg,3.0,Ayew,4.2,False,,a,6,31,9,53415,7218,201208,38994,0.5,1.5,Ayew,251,0,1,1,3,0,0,0,0,0,0,0,9,22.4,3.3,62.0,8.8,205,24,231,35,38,20,125,26,,,,,4.0,
1269,1269.0,1269.0,1269.0,1269.0,1269.0,1269.0,161.0,,,,,82403,1,-1,2,-2,1,3,7.5,8.0,1,Wilfried,8.0,141,True,,,72,82403.jpg,8.0,Zaha,19.7,False,,a,6,31,24,909729,218395,281610,75502,1.1,3.3,Zaha,270,3,0,1,3,0,0,0,1,0,0,3,61,104.4,47.1,124.0,27.6,15,5,49,35,15,5,13,7,,,,,3.0,
1270,1270.0,1270.0,1270.0,1270.0,1270.0,1270.0,162.0,,,75.0,,86417,0,0,0,0,0,3,1.9,3.0,0,Jeffrey,3.0,142,False,Muscle injury - 75% chance of playing,2020-09-27T22:00:12.368852Z,55,86417.jpg,4.5,Schlupp,0.2,False,,d,6,31,9,7550,399,5367,2179,0.5,1.6,Schlupp,154,0,1,2,0,0,0,0,1,0,0,1,27,37.8,35.0,22.0,9.5,143,53,78,56,129,72,114,58,,,,,,
1271,1271.0,1271.0,1271.0,1271.0,1271.0,1271.0,163.0,,,,,141020,0,0,-1,1,0,3,-0.5,0.0,0,Max,0.0,143,False,,,49,141020.jpg,0.0,Meyer,0.0,False,,a,6,31,0,585,119,1850,289,0.0,0.0,Meyer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,469,185,461,186,436,174,474,186,,,,,,
1272,1272.0,1272.0,1272.0,1272.0,1272.0,1272.0,164.0,,,100.0,75.0,173954,-1,1,-1,1,0,3,-0.2,0.2,1,Jairo,0.3,144,False,,2020-09-17T13:00:13.792094Z,44,173954.jpg,1.0,Riedewald,0.3,False,,a,6,31,1,13863,13269,7607,3195,0.1,0.2,Riedewald,2,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.3,0.0,0.1,323,151,289,143,314,132,329,152,,,,,,
1273,1273.0,1273.0,1273.0,1273.0,1273.0,1273.0,165.0,,,0.0,0.0,232423,0,0,0,0,0,2,0.0,0.0,0,Nathan,0.0,145,False,Knee injury - Unknown return date,2020-08-26T09:30:07.992498Z,40,232423.jpg,0.0,Ferguson,1.3,False,,i,6,31,0,14506,1305,41679,5317,0.0,0.0,Ferguson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,349,124,333,122,285,99,355,124,,,,,,
1274,1274.0,1274.0,1274.0,1274.0,1274.0,1274.0,166.0,,,,,244723,0,0,1,-1,0,2,3.5,4.0,1,Tyrick,4.0,146,False,,,41,244723.jpg,4.0,Mitchell,25.2,False,,a,6,31,12,864817,100616,136076,29043,1.0,2.9,Mitchell,270,0,1,1,3,0,0,0,0,0,0,0,49,51.2,8.8,2.0,6.2,91,34,199,56,234,75,175,55,,,,,,
1275,1275.0,1275.0,1275.0,1275.0,1275.0,1275.0,167.0,,,,,466955,0,0,0,0,0,3,-0.5,0.0,0,Brandon,0.0,147,False,,,45,466955.jpg,0.0,Pierrick,0.1,False,,a,6,31,0,1398,175,2869,495,0.0,0.0,Pierrick,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,445,175,434,176,404,161,450,176,,,,,,
1276,1276.0,1276.0,1276.0,1276.0,1276.0,1276.0,168.0,,,25.0,25.0,19188,0,0,0,0,0,2,0.4,0.6,0,Scott,2.3,486,False,Unknown - 25% chance of playing,2020-09-25T09:00:10.989226Z,45,19188.jpg,7.0,Dann,0.9,False,,d,6,31,7,43534,74,41492,11164,0.5,1.6,Dann,90,0,0,1,0,0,0,0,0,0,0,1,24,15.6,0.4,8.0,2.4,229,92,285,104,181,48,264,91,,,,,,
1277,1277.0,1277.0,1277.0,1277.0,1277.0,1277.0,169.0,,,100.0,100.0,232413,-1,1,-1,1,0,3,0.8,1.3,2,Eberechi,1.3,489,False,,2020-09-06T03:00:11.308404Z,59,232413.jpg,1.3,Eze,0.5,False,,a,6,31,4,10582,2044,20251,3319,0.2,0.7,Eze,98,0,0,0,3,0,0,0,0,0,0,0,19,22.0,24.1,35.0,8.1,206,82,113,71,92,45,135,67,4.0,,,,,
1278,1278.0,1278.0,1278.0,1278.0,1278.0,1278.0,170.0,,,75.0,75.0,221272,0,0,0,0,0,2,-0.4,0.0,0,Sam,0.0,522,False,Knock - 75% chance of playing,2020-09-15T22:30:15.910235Z,40,221272.jpg,0.0,Woods,0.3,False,,d,6,31,0,15217,2413,8684,1786,0.0,0.0,Woods,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,348,123,332,121,282,96,354,123,,,,,,
1279,1279.0,1279.0,1279.0,1279.0,1279.0,1279.0,171.0,,,,,114536,0,0,0,0,0,2,-0.5,0.0,0,Ryan,0.0,534,False,,,40,114536.jpg,0.0,Inniss,0.1,False,,a,6,31,0,3350,781,1087,480,0.0,0.0,Inniss,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,339,116,323,114,271,87,345,116,,,,,,
1280,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,172.0,,,,,20467,0,0,-1,1,0,3,0.5,0.0,0,Theo,0.0,148,False,,,59,20467.jpg,0.0,Walcott,0.2,False,,a,7,11,0,2039,302,9517,1354,0.0,0.0,Walcott,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,526,213,529,215,526,212,530,214,5.0,,,,,
1281,1281.0,1281.0,1281.0,1281.0,1281.0,1281.0,173.0,,,100.0,100.0,41823,0,0,-1,1,0,3,0.5,0.0,0,Fabian,0.0,149,False,,2020-09-10T13:00:10.111328Z,49,41823.jpg,0.0,Delph,0.0,False,,a,7,11,0,508,251,1697,214,0.0,0.0,Delph,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,455,180,446,181,417,167,460,181,,,,,,
1282,1282.0,1282.0,1282.0,1282.0,1282.0,1282.0,174.0,,,,,55422,0,0,-1,1,0,3,1.5,1.0,1,Gylfi,1.0,150,False,,,69,55422.jpg,1.0,Sigurdsson,1.1,False,,a,7,11,3,4439,621,37923,4463,0.1,0.4,Sigurdsson,61,0,0,0,0,0,0,0,0,0,0,0,20,13.0,22.1,0.0,3.6,239,99,125,81,549,225,239,111,3.0,,2.0,,1.0,
1283,1283.0,1283.0,1283.0,1283.0,1283.0,1283.0,175.0,,,,,57513,0,0,0,0,0,1,0.5,0.0,0,Jonas,0.0,151,False,,,45,57513.jpg,0.0,Lössl,0.2,False,,a,7,11,0,922,128,3182,559,0.0,0.0,Lössl,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,396,44,381,24,339,22,402,44,,,,,,
1284,1284.0,1284.0,1284.0,1284.0,1284.0,1284.0,176.0,,,,,59949,0,0,0,0,0,2,4.8,4.3,6,Seamus,4.3,152,False,,,50,59949.jpg,4.3,Coleman,2.4,False,,a,7,11,13,137406,36757,49913,7806,0.9,2.6,Coleman,270,0,1,1,3,0,0,0,0,0,0,1,64,72.2,28.0,15.0,11.6,50,14,99,24,158,40,88,24,,,,,,
